event_ns,lane,note_id,stage,judgment,delay_ns
3108003248,11,686,calibration,perfect,320238
3120004748,5,687,calibration,perfect,310620
3125000910,9,688,calibration,perfect,1277063
3127000407,1,689,calibration,perfect,1128557
3131000268,0,690,calibration,perfect,1099741
3132070900,14,691,calibration,perfect,852456
3132071469,7,693,calibration,perfect,537402
3132071936,13,692,calibration,perfect,669792
3143999535,15,694,calibration,perfect,461219
3146002330,12,695,calibration,perfect,1144644
3146003016,10,696,calibration,perfect,424814
3147000498,2,697,calibration,perfect,603150
3149003750,11,698,calibration,perfect,1093448
3149004366,3,699,calibration,perfect,994753
3156002398,8,700,calibration,perfect,811246
3158000859,4,701,calibration,perfect,927760
3163002836,6,702,calibration,perfect,661409
3167000026,5,703,calibration,perfect,1174141
3170000113,1,704,calibration,perfect,342455
3172000076,9,705,calibration,perfect,925876
3174000364,0,706,calibration,perfect,1323098
3176999905,7,707,calibration,perfect,366117
3179999451,13,708,calibration,perfect,793479
3181000348,14,709,calibration,perfect,716645
3183999791,15,710,calibration,perfect,393681
3185999902,10,711,calibration,perfect,393406
3188000311,12,712,calibration,perfect,357261
3190000695,11,713,calibration,perfect,815956
3199005053,2,714,calibration,perfect,631886
3203070112,6,715,calibration,perfect,504547
3206999574,4,716,calibration,perfect,1148144
3207000402,5,717,calibration,perfect,819052
3208004294,8,718,calibration,perfect,1145527
3210999566,1,719,calibration,perfect,716598
3214004815,9,720,calibration,perfect,1023082
3220004073,7,721,calibration,perfect,833025
3221000912,0,722,calibration,perfect,471656
3224004174,13,723,calibration,perfect,1119853
3224999017,3,724,calibration,perfect,234948
3235999458,10,725,calibration,perfect,1036633
3236000236,12,726,calibration,perfect,806333
3236000774,15,727,calibration,perfect,490863
3237003268,14,728,calibration,perfect,500939
3245004282,6,729,calibration,perfect,459590
3246000567,2,730,calibration,perfect,810919
3246001132,11,731,calibration,perfect,619619
3250998666,8,732,calibration,perfect,842695
3250999308,1,733,calibration,perfect,682711
3253005300,5,734,calibration,perfect,1327599
3258003885,4,735,calibration,perfect,994513
3259001446,9,736,calibration,perfect,1059891
3260998223,7,737,calibration,perfect,778927
3264998809,0,738,calibration,perfect,882238
3264999358,13,739,calibration,perfect,631773
3266999077,3,740,calibration,perfect,706978
3275998734,10,741,calibration,perfect,937971
3278006020,12,742,calibration,perfect,1248487
3280000894,15,743,calibration,perfect,1157123
3280001406,14,744,calibration,perfect,999211
3293001444,11,745,calibration,perfect,1133186
3296999180,5,746,calibration,perfect,1271873
3300000654,4,749,calibration,perfect,619332
3300001459,6,748,calibration,perfect,746123
3300001970,8,747,calibration,perfect,768372
3300999800,1,750,calibration,perfect,813024
3301999827,9,751,calibration,perfect,1170420
3304999769,2,752,calibration,perfect,1389614
3306999902,0,753,calibration,perfect,724130
3308000834,7,754,calibration,perfect,1113562
3308999917,13,755,calibration,perfect,467435
3321000760,15,756,calibration,perfect,636043
3323002951,14,757,calibration,perfect,511453
3324000183,12,758,calibration,perfect,495389
3325000095,10,759,calibration,perfect,608150
3329999489,3,760,calibration,perfect,1077870
3338000656,11,761,calibration,perfect,1276207
3341003198,1,762,calibration,perfect,690152
3346000659,9,763,calibration,perfect,449544
3368006615,4,764,calibration,perfect,689785
3375000227,14,765,calibration,perfect,458219
3377004330,0,767,calibration,perfect,1101058
3377005063,7,766,calibration,perfect,1148360
3378000061,13,768,calibration,perfect,327835
3389000544,12,769,calibration,perfect,954548
3389999716,1,770,calibration,perfect,755668
3391000263,8,771,calibration,perfect,1263100
3398999920,15,772,calibration,perfect,1410129
3401999996,5,773,calibration,perfect,885410
3402999022,2,774,calibration,perfect,975146
3405000781,3,775,calibration,perfect,1180970
3408000966,6,776,calibration,perfect,334804
3412000297,10,777,calibration,perfect,1078272
3416000096,11,778,calibration,perfect,828287
3418999594,4,779,calibration,perfect,847817
3422004910,13,780,calibration,perfect,636719
3423001166,14,781,calibration,perfect,1043543
3423999848,9,782,calibration,perfect,808844
3429999598,0,783,calibration,perfect,1235079
3433000764,1,784,calibration,perfect,961702
3433001857,12,785,calibration,perfect,925627
3433002415,7,786,calibration,perfect,416525
3433999935,8,787,calibration,perfect,592705
3438999531,15,788,calibration,perfect,1076848
3447000421,5,789,calibration,perfect,1075283
3448001782,2,790,calibration,perfect,706826
3450002916,6,791,calibration,perfect,309712
3450999324,3,792,calibration,perfect,1168355
3463000252,13,793,calibration,perfect,1452817
3463001115,4,794,calibration,perfect,1042130
3469000661,10,795,calibration,perfect,872169
3469001816,11,796,calibration,perfect,521000
3469002314,14,797,calibration,perfect,310026
3470999290,9,798,calibration,perfect,781887
3471999301,0,799,calibration,perfect,737307
3474999650,1,800,calibration,perfect,884173
3475000189,12,801,calibration,perfect,768210
3479999810,8,802,calibration,perfect,515546
3498001597,15,803,calibration,perfect,609507
3499999369,2,804,calibration,perfect,862168
3503005365,4,805,calibration,perfect,308539
3505000107,6,806,calibration,perfect,933291
3510998439,9,807,calibration,perfect,383552
3512006792,7,808,calibration,perfect,799896
3519000007,3,810,calibration,perfect,481900
3519000733,12,809,calibration,perfect,535034
3521005216,1,811,calibration,perfect,983527
3523999567,8,812,calibration,perfect,1346185
3524000296,14,813,calibration,perfect,940199
3528999665,11,814,calibration,perfect,731388
3530004521,13,815,calibration,perfect,1401432
3530999813,5,816,calibration,perfect,1244032
3537998560,10,817,calibration,perfect,1138560
3539004587,0,818,calibration,perfect,625410
3540999894,15,819,calibration,perfect,1375177
3545002032,6,820,calibration,perfect,250996
3546998369,2,821,calibration,perfect,764591
3548005929,4,822,calibration,perfect,948517
3560002243,3,823,calibration,perfect,544954
3562999642,1,824,calibration,perfect,551735
3564998733,8,825,calibration,perfect,547597
3566006245,7,826,calibration,perfect,949788
3567000522,12,827,calibration,perfect,1038031
3567001619,9,828,calibration,perfect,740189
3568999517,14,829,calibration,perfect,1247550
3571000550,13,830,calibration,perfect,748435
3575005431,5,831,calibration,perfect,1108639
3575006198,11,832,calibration,perfect,990274
3577999810,10,833,calibration,perfect,844688
3581000922,0,834,calibration,perfect,500101
3581998411,15,835,calibration,perfect,602514
3588001164,4,836,calibration,perfect,549346
3588999554,6,837,calibration,perfect,357773
3589999385,2,838,calibration,perfect,679325
3602004716,3,839,calibration,perfect,698513
3604000000,1,840,calibration,perfect,1000710
3605999938,8,841,calibration,perfect,795797
3608000896,7,842,calibration,perfect,915828
3611004672,12,843,calibration,perfect,507119
3614000059,9,844,calibration,perfect,610518
3617999906,10,845,calibration,perfect,807987
3624000722,13,846,calibration,perfect,690432
3626999828,5,848,calibration,perfect,836102
3627000455,14,847,calibration,perfect,863271
3630000313,4,849,calibration,perfect,720355
3632000019,2,850,calibration,perfect,1139121
3633004192,6,851,calibration,perfect,942547
3633005107,11,852,calibration,perfect,483581
3634999958,15,853,calibration,perfect,887045
3637000942,0,854,calibration,perfect,941114
3647022753,8,855,calibration,perfect,1066719
3650999577,7,856,calibration,perfect,467579
3653999965,3,857,calibration,perfect,830283
3655000396,12,858,calibration,perfect,376310
3656004644,1,859,calibration,perfect,931620
3657000152,9,860,calibration,perfect,637054
3663998480,10,861,calibration,perfect,778643
3663999131,13,862,calibration,perfect,563674
3669005825,14,863,calibration,perfect,1034142
3670009187,5,864,calibration,perfect,736786
3671002072,4,865,calibration,perfect,607885
3672000960,2,866,calibration,perfect,1080768
3679004387,11,867,calibration,perfect,588742
3680998927,6,868,calibration,perfect,525702
3683005493,15,869,calibration,perfect,772865
3687999684,0,870,calibration,perfect,451538
3695004944,3,871,calibration,perfect,840207
3696000580,1,872,calibration,perfect,618790
3708004201,13,873,calibration,perfect,1027505
3710001256,12,874,calibration,perfect,430198
3710998772,9,875,calibration,perfect,627429
3713001120,5,876,calibration,perfect,955331
3717001195,14,877,calibration,perfect,419965
3717998792,10,878,calibration,perfect,519844
3724005018,15,879,calibration,perfect,1194813
3724998650,4,880,calibration,perfect,747208
3729004199,11,881,calibration,perfect,791374
3730000546,8,882,calibration,perfect,673082
3734001173,0,883,calibration,perfect,438997
3735998479,2,884,calibration,perfect,343073
3739000977,6,885,calibration,perfect,1064215
3742999176,7,886,calibration,perfect,1016304
3743000147,3,887,calibration,perfect,790877
3750999862,1,888,calibration,perfect,759128
3755999503,9,889,calibration,perfect,484544
3762004689,10,891,calibration,perfect,765612
3762005689,13,890,calibration,perfect,801421
3764999568,12,892,calibration,perfect,849319
3768999375,15,893,calibration,perfect,415777
3774005347,5,894,calibration,perfect,1401210
3774998888,0,895,calibration,perfect,499228
3776998141,8,896,calibration,perfect,1193277
3783004829,2,897,calibration,perfect,1143815
3783999098,14,898,calibration,perfect,720649
3787999126,4,899,calibration,perfect,1093176
3788998710,3,900,calibration,perfect,774757
3792000775,1,901,calibration,perfect,556391
3792998711,11,902,calibration,perfect,1006407
3792999435,7,903,calibration,perfect,494496
3796999617,6,904,calibration,perfect,325181
3808003522,12,905,calibration,perfect,553608
3809000787,9,906,calibration,perfect,354011
3812005006,13,907,calibration,perfect,579921
3814999253,15,908,calibration,perfect,900758
3814999910,5,909,calibration,perfect,821559
3817000695,0,910,calibration,perfect,1122979
3824003618,2,911,calibration,perfect,692199
3825000900,8,912,calibration,perfect,718519
3826998583,10,913,calibration,perfect,722714
3831001253,4,914,calibration,perfect,1059102
3832004757,3,915,calibration,perfect,932544
3832005669,1,917,calibration,perfect,471545
3832006242,14,916,calibration,perfect,644438
3834001347,11,918,calibration,perfect,1129761
3837006650,7,919,calibration,perfect,1000571
3839999777,6,920,calibration,perfect,694534
3857001294,15,921,calibration,perfect,1081946
3858001214,13,922,calibration,perfect,446170
3858999797,5,923,calibration,perfect,142363
3860001747,9,924,calibration,perfect,458703
3862998150,12,925,calibration,perfect,1439627
3867000062,8,926,calibration,perfect,1192392
3870000043,2,927,calibration,perfect,901033
3870001791,10,928,calibration,perfect,733616
3875000192,3,929,calibration,perfect,782418
3880000569,4,930,calibration,perfect,1027868
3880001224,11,931,calibration,perfect,654529
3882004821,14,932,calibration,perfect,573495
3886000088,0,933,calibration,perfect,669494
3889998458,7,934,calibration,perfect,1076183
3895000846,6,935,calibration,perfect,1124471
3897000009,1,936,calibration,perfect,1268938
3898001627,15,937,calibration,perfect,592263
3902000350,5,938,calibration,perfect,499295
3906998844,8,939,calibration,perfect,979549
3907998867,12,940,calibration,perfect,500200
3910999996,13,941,calibration,perfect,1144089
3912000558,9,942,calibration,perfect,563710
3912999719,10,943,calibration,perfect,1194072
3916998627,3,944,calibration,perfect,1260378
3918004942,2,945,calibration,perfect,841499
3920000150,4,946,calibration,perfect,909031
3931000742,7,947,calibration,perfect,230749
3932000414,11,948,calibration,perfect,462124
3935005888,6,949,calibration,perfect,732124
3935006686,14,950,calibration,perfect,539147
3936004319,0,951,calibration,perfect,541342
3939999839,1,952,calibration,perfect,781634
3943000284,5,953,calibration,perfect,753307
3943000925,15,954,calibration,perfect,587867
3949000734,8,955,calibration,perfect,591432
3949999970,12,956,calibration,perfect,1292177
3952000020,13,957,calibration,perfect,1220374
3955000357,9,958,calibration,perfect,1275786
3956000435,10,959,calibration,perfect,664038
3957999951,3,960,calibration,perfect,669182
3960000256,4,961,calibration,perfect,890919
3960999766,2,962,calibration,perfect,1240122
3975000348,11,963,calibration,perfect,721848
3976999666,6,965,calibration,perfect,400078
3977000218,14,964,calibration,perfect,511740
3983001063,0,966,calibration,perfect,622595
3992001085,1,967,calibration,perfect,764170
3996000124,12,968,calibration,perfect,543149
4000001272,3,969,calibration,perfect,461127
4001999998,10,970,calibration,perfect,1390907
4002999867,7,971,calibration,perfect,1172372
4004000203,2,972,calibration,perfect,862128
4004999518,13,973,calibration,perfect,887590
4007003172,15,974,calibration,perfect,580370
4011000013,5,975,calibration,perfect,748574
4012000685,4,976,calibration,perfect,1159215
4016003019,8,977,calibration,perfect,1277334
4025004527,11,978,calibration,perfect,657265
4025005397,14,979,calibration,perfect,428087
4029001280,9,980,calibration,perfect,1069409
4029002041,6,981,calibration,perfect,771946
4031000148,0,982,calibration,perfect,633489
4032999974,1,983,calibration,perfect,668017
4041999929,3,984,calibration,perfect,778686
4042998734,12,985,calibration,perfect,1015996
4044005061,10,986,calibration,perfect,1419167
4045000364,7,987,calibration,perfect,292409
4045000926,13,988,calibration,perfect,258479
4048001524,15,989,calibration,perfect,1140761
4050999643,2,990,calibration,perfect,1199258
4051998583,5,991,calibration,perfect,820788
4051999259,4,992,calibration,perfect,567183
4059000550,8,993,calibration,perfect,548189
4066000336,11,994,calibration,perfect,678757
4068998583,14,995,calibration,perfect,1385737
4071005924,9,996,calibration,perfect,404069
4074000057,0,997,calibration,perfect,1025946
4081001830,6,998,calibration,perfect,999083
4084000207,10,999,calibration,perfect,1023597
4091000614,7,1000,calibration,perfect,752840
4091001378,12,1001,calibration,perfect,669645
4096998917,2,1002,calibration,perfect,1348015
4102999994,5,1003,calibration,perfect,520968
4104998824,4,1004,calibration,perfect,1294279
4105999198,1,1005,calibration,perfect,286981
4111000026,14,1006,calibration,perfect,1245075
4114998835,13,1007,calibration,perfect,1202572
4119000570,0,1008,calibration,perfect,974933
