id,lane,target_ns,stage
1069,12,4293268562,calibration
1070,1,4299031150,calibration
1071,4,4301869611,calibration
1072,11,4303189228,calibration
1073,14,4305261277,calibration
1074,9,4308755698,calibration
1075,6,4309910745,calibration
1076,13,4311864061,calibration
1077,7,4322744291,calibration
1078,2,4328970966,calibration
1079,5,4330677802,calibration
1080,3,4336466854,calibration
1081,10,4336794318,calibration
1082,12,4341790183,calibration
1083,8,4343760375,calibration
1084,1,4345136729,calibration
1085,14,4349023272,calibration
1086,11,4353257385,calibration
1087,4,4355685610,calibration
1088,9,4358274427,calibration
1089,0,4359636567,calibration
1090,13,4360927264,calibration
1091,6,4361041839,calibration
1092,7,4365031815,calibration
1093,15,4365398013,calibration
1094,5,4371733264,calibration
1095,2,4372162726,calibration
1096,3,4378243552,calibration
1097,10,4379170402,calibration
1098,8,4384520850,calibration
1099,12,4384817792,calibration
1100,1,4387561722,calibration
1101,14,4389206820,calibration
1102,11,4395918994,calibration
1103,4,4397652644,calibration
1104,13,4402423631,calibration
1105,6,4406098794,calibration
1106,7,4408116905,calibration
1107,0,4410719711,calibration
1108,9,4411658976,calibration
1109,2,4414012092,calibration
1110,15,4419292198,calibration
1111,3,4421456744,calibration
1112,5,4422965855,calibration
1113,12,4428762890,calibration
1114,8,4437562681,calibration
1115,14,4439754539,calibration
1116,1,4441371874,calibration
1117,4,4450272932,calibration
1118,7,4451924231,calibration
1119,9,4453005484,calibration
1120,11,4453157929,calibration
1121,6,4467878866,calibration
1122,5,4471162623,calibration
1123,0,4473369017,calibration
1124,10,4474546513,calibration
1125,2,4475185697,calibration
1126,12,4477281387,calibration
1127,15,4481463330,calibration
1128,13,4482560653,calibration
1129,14,4486445152,calibration
1130,3,4489802542,calibration
1131,8,4491571160,calibration
1132,7,4492933367,calibration
1133,4,4493754773,calibration
1134,11,4495288896,calibration
1135,9,4498093206,calibration
1136,1,4502460147,calibration
1137,6,4511051530,calibration
1138,10,4515375700,calibration
1139,0,4515977233,calibration
1140,5,4517484752,calibration
1141,12,4519823511,calibration
1142,2,4520619126,calibration
1143,15,4522055658,calibration
1144,13,4522877055,calibration
1145,14,4529234271,calibration
1146,8,4533524938,calibration
1147,3,4534389481,calibration
1148,7,4535492961,calibration
1149,4,4536203112,calibration
1150,11,4536932927,calibration
1151,9,4539573971,calibration
1152,1,4542805259,calibration
1153,6,4552272159,calibration
1154,0,4556554870,calibration
1155,10,4557176012,calibration
1156,5,4559068768,calibration
1157,12,4567393588,calibration
1158,2,4569789038,calibration
1159,14,4571803022,calibration
1160,15,4575710237,calibration
1161,8,4576822244,calibration
1162,3,4583516917,calibration
1163,1,4585702244,calibration
1164,11,4598782532,calibration
1165,0,4602330512,calibration
1166,6,4603450762,calibration
1167,10,4605635875,calibration
1168,7,4607838224,calibration
1169,4,4609673040,calibration
1170,5,4610461362,calibration
1171,2,4612956258,calibration
1172,12,4615381205,calibration
1173,8,4617547137,calibration
1174,14,4623378893,calibration
1175,15,4624520303,calibration
1176,9,4634505945,calibration
1177,3,4635246056,calibration
1178,13,4635504869,calibration
1179,1,4637105642,calibration
1180,11,4641965439,calibration
1181,6,4644068741,calibration
1182,0,4645559298,calibration
1183,10,4647732392,calibration
1184,7,4651426105,calibration
1185,4,4658539953,calibration
1186,2,4660400640,calibration
1187,8,4663265427,calibration
1188,5,4664289151,calibration
1189,12,4672160163,calibration
1190,9,4676218377,calibration
1191,14,4680089067,calibration
1192,15,4681073440,calibration
1193,3,4682568528,calibration
1194,1,4682897937,calibration
1195,11,4683261651,calibration
1196,0,4692053800,calibration
1197,10,4694301035,calibration
1198,13,4696254029,calibration
1199,6,4698127758,calibration
1200,2,4702747059,calibration
1201,8,4703695786,calibration
1202,4,4707491870,calibration
1203,7,4708682534,calibration
1204,5,4712853243,calibration
1205,12,4714297583,calibration
1206,9,4719836605,calibration
1207,11,4723756162,calibration
1208,14,4723862781,calibration
1209,15,4728177694,calibration
1210,1,4728959544,calibration
1211,3,4729595990,calibration
1212,0,4732552091,calibration
1213,10,4736915831,calibration
1214,13,4737334306,calibration
1215,6,4742584374,calibration
1216,2,4743262356,calibration
1217,8,4744217913,calibration
1218,7,4750876538,calibration
1219,4,4752370380,calibration
1220,5,4753234826,calibration
1221,12,4760182136,calibration
1222,9,4763187647,calibration
1223,11,4764324646,calibration
1224,14,4766163128,calibration
1225,15,4769583135,calibration
1226,1,4770904274,calibration
1227,0,4773554870,calibration
1228,10,4779123623,calibration
1229,3,4780246019,calibration
1230,6,4789122971,calibration
1231,13,4789263390,calibration
1232,7,4791687895,calibration
1233,4,4798216256,calibration
1234,2,4800319374,calibration
1235,12,4803740439,calibration
1236,11,4808189899,calibration
1237,14,4810379995,calibration
1238,1,4814315562,calibration
1239,8,4814778555,calibration
1240,15,4818599279,calibration
1241,5,4823277622,calibration
1242,3,4826983506,calibration
1243,9,4830202750,calibration
1244,13,4840085620,calibration
1245,4,4849720066,calibration
1246,2,4850864304,calibration
1247,12,4851124275,calibration
1248,11,4852550674,calibration
1249,14,4852943231,calibration
1250,6,4853767338,calibration
1251,0,4858387930,calibration
1252,8,4867783704,calibration
1253,5,4867923801,calibration
1254,10,4869641839,calibration
1255,7,4870672188,calibration
1256,9,4871864305,calibration
1257,3,4872021530,calibration
1258,1,4877668962,calibration
1259,15,4879800817,calibration
1260,13,4883047782,calibration
1261,4,4890010737,calibration
1262,2,4891278047,calibration
1263,14,4898429477,calibration
1264,12,4904268585,calibration
1265,0,4904304076,calibration
1266,6,4907142081,calibration
1267,5,4908048709,calibration
1268,8,4909044115,calibration
1269,10,4911892843,calibration
1270,9,4912838147,calibration
1271,13,4929695493,calibration
1272,7,4930852731,calibration
1273,11,4931172939,calibration
1274,2,4932055750,calibration
1275,15,4932823486,calibration
1276,4,4933009066,calibration
1277,3,4934780405,calibration
1278,1,4935362852,calibration
1279,14,4938442399,calibration
1280,0,4945458392,calibration
1281,12,4947074346,calibration
1282,8,4949429109,calibration
1283,5,4951601081,calibration
1284,9,4955696106,calibration
1285,6,4955740786,calibration
1286,10,4957513762,calibration
1287,13,4970985184,calibration
1288,15,4976839346,calibration
1289,1,4983790503,calibration
1290,4,4984901678,calibration
1291,3,4984901981,calibration
1292,7,4985006543,calibration
1293,11,4985318553,calibration
1294,0,4986156923,calibration
1295,14,4989053159,calibration
1296,8,4995560318,calibration
1297,5,4996547691,calibration
1298,9,4997158966,calibration
1299,6,4999959220,calibration
1300,12,5000337603,calibration
1301,10,5003012848,calibration
1302,2,5005405777,calibration
1303,13,5012538447,calibration
1304,15,5017860821,calibration
1305,11,5026517465,calibration
1306,0,5028993797,calibration
1307,3,5029004090,calibration
1308,4,5029967112,calibration
1309,1,5030269344,calibration
1310,8,5036047215,calibration
1311,14,5036558459,calibration
1312,9,5041859033,calibration
1313,6,5043454977,calibration
1314,12,5046344262,calibration
1315,5,5049796601,calibration
1316,10,5052230228,calibration
1317,13,5054884012,calibration
1318,2,5060463597,calibration
1319,7,5062396253,calibration
1320,15,5064625805,calibration
1321,11,5067710657,calibration
1322,1,5071229583,calibration
1323,8,5076287353,calibration
1324,9,5088557446,calibration
1325,6,5095592004,calibration
1326,2,5104197483,calibration
1327,14,5104913695,calibration
1328,12,5106901116,calibration
1329,3,5107699357,calibration
1330,7,5108115361,calibration
1331,13,5111108550,calibration
1332,4,5112740217,calibration
1333,15,5112926318,calibration
1334,5,5113089909,calibration
1335,10,5121035853,calibration
1336,11,5123498588,calibration
1337,1,5123723226,calibration
1338,8,5128039695,calibration
1339,0,5129838629,calibration
1340,9,5131402922,calibration
1341,6,5136318499,calibration
1342,14,5145885246,calibration
1343,12,5151850542,calibration
1344,2,5153148060,calibration
1345,7,5154632542,calibration
1346,13,5156214601,calibration
1347,5,5159836742,calibration
1348,3,5161025063,calibration
1349,8,5168607350,calibration
1350,4,5170731207,calibration
1351,11,5174389754,calibration
1352,15,5177354798,calibration
1353,10,5177912758,calibration
1354,6,5179530104,calibration
1355,0,5180306424,calibration
1356,1,5184921807,calibration
1357,9,5184948494,calibration
1358,14,5189053101,calibration
1359,12,5192938642,calibration
1360,7,5195468742,calibration
1361,2,5196266254,calibration
1362,13,5200931533,calibration
1363,5,5204855665,calibration
1364,3,5207130804,calibration
1365,8,5209691182,calibration
1366,4,5211238432,calibration
1367,11,5214640524,calibration
1368,15,5219641929,calibration
1369,10,5221882591,calibration
1370,0,5224536975,calibration
1371,6,5224901985,calibration
1372,1,5225107044,calibration
1373,9,5225378080,calibration
1374,14,5229081008,calibration
1375,12,5233047797,calibration
1376,7,5239273956,calibration
1377,2,5240009291,calibration
1378,13,5242424298,calibration
1379,5,5245527099,calibration
1380,8,5250676273,calibration
1381,4,5252264987,calibration
1382,3,5258010470,calibration
1383,11,5259299130,calibration
1384,15,5260387741,calibration
1385,10,5263603049,calibration
1386,6,5271100126,calibration
1387,1,5271172294,calibration
1388,12,5273880944,calibration
1389,13,5284621578,calibration
1390,7,5285733045,calibration
1391,2,5286775319,calibration
1392,0,5292224204,calibration
1393,8,5294613559,calibration
1394,9,5295034372,calibration
1395,4,5296839824,calibration
1396,14,5298212487,calibration
1397,5,5298254428,calibration
1398,3,5299029191,calibration
1399,10,5303752262,calibration
1400,11,5313131218,calibration
1401,12,5314050891,calibration
1402,15,5317874218,calibration
1403,6,5322709181,calibration
1404,1,5323677405,calibration
1405,13,5325710262,calibration
1406,7,5327560314,calibration
1407,2,5331660632,calibration
1408,0,5334422276,calibration
1409,14,5341231211,calibration
1410,10,5348168880,calibration
1411,8,5348221329,calibration
1412,5,5350014828,calibration
1413,9,5352858305,calibration
1414,11,5358981022,calibration
1415,12,5364262527,calibration
1416,1,5367259507,calibration
1417,4,5368834334,calibration
1418,6,5371036954,calibration
1419,3,5376649249,calibration
1420,15,5379772645,calibration
1421,2,5387125354,calibration
1422,13,5387897127,calibration
1423,0,5392130252,calibration
1424,11,5400915274,calibration
1425,10,5401359597,calibration
1426,8,5402164037,calibration
1427,9,5402552874,calibration
1428,7,5403164733,calibration
1429,12,5405555592,calibration
1430,14,5406582169,calibration
1431,5,5407238428,calibration
1432,4,5410314361,calibration
1433,1,5411890545,calibration
1434,6,5413585177,calibration
1435,3,5418164283,calibration
1436,15,5423274954,calibration
1437,2,5427137042,calibration
1438,13,5431757619,calibration
1439,0,5436748399,calibration
1440,11,5441280128,calibration
1441,9,5443440879,calibration
1442,8,5443466040,calibration
1443,7,5445548379,calibration
1444,14,5447047805,calibration
1445,5,5450340171,calibration
1446,1,5452714260,calibration
1447,4,5453078106,calibration
1448,12,5455909395,calibration
1449,10,5459047324,calibration
1450,3,5459859980,calibration
1451,6,5460837536,calibration
1452,15,5463312616,calibration
1453,2,5468903258,calibration
1454,13,5476410886,calibration
1455,0,5477358317,calibration
1456,11,5482092354,calibration
1457,8,5488713383,calibration
1458,5,5491131121,calibration
1459,7,5495920139,calibration
1460,1,5499695167,calibration
1461,15,5504217994,calibration
1462,12,5507429635,calibration
1463,10,5517666120,calibration
1464,4,5520042737,calibration
1465,9,5520059251,calibration
1466,2,5524964689,calibration
1467,14,5527291398,calibration
1468,0,5530488708,calibration
1469,13,5530499494,calibration
1470,11,5532255783,calibration
1471,8,5533595375,calibration
1472,3,5535062436,calibration
1473,6,5539054058,calibration
1474,7,5541113767,calibration
1475,1,5542209405,calibration
1476,12,5548384399,calibration
1477,15,5549403628,calibration
1478,5,5550013110,calibration
1479,10,5558101938,calibration
1480,9,5562819792,calibration
1481,2,5570450059,calibration
1482,4,5573120900,calibration
1483,11,5574015064,calibration
1484,8,5575663129,calibration
1485,3,5578904264,calibration
1486,6,5582478842,calibration
1487,13,5582905647,calibration
1488,14,5583113226,calibration
1489,0,5585603486,calibration
1490,1,5588904489,calibration
1491,12,5590586204,calibration
1492,15,5595021885,calibration
1493,10,5604941843,calibration
1494,9,5608513402,calibration
1495,7,5616041568,calibration
1496,2,5618006392,calibration
1497,4,5621180970,calibration
1498,11,5637920656,calibration
1499,12,5638635081,calibration
1500,15,5639621210,calibration
1501,1,5641885773,calibration
1502,13,5644023193,calibration
1503,14,5645449658,calibration
1504,10,5646619058,calibration
1505,8,5646628381,calibration
1506,0,5647094622,calibration
1507,5,5654169484,calibration
1508,9,5654887195,calibration
1509,6,5656730428,calibration
1510,2,5658512314,calibration
1511,3,5660853747,calibration
1512,4,5662113112,calibration
1513,7,5662870674,calibration
1514,12,5678926677,calibration
1515,13,5685096988,calibration
1516,1,5686939192,calibration
1517,8,5692559888,calibration
